ENSG_id	LFC
ENSG00000144036	-0.170594445
ENSG00000112852	-0.038389021
ENSG00000120594	-0.083258164
ENSG00000262809	-0.164861887
ENSG00000223797	0.218841023
ENSG00000164168	0.026327849
ENSG00000197798	-0.12265869
ENSG00000260099	0.282666224
ENSG00000117174	-0.033140296
ENSG00000182389	-0.095133554
ENSG00000099785	-1.26e-05
ENSG00000170027	-0.049470337
ENSG00000099783	0.016335185
ENSG00000120868	-0.12207405
ENSG00000124177	-0.042542893
ENSG00000104881	0.419614214
ENSG00000072609	0.18213434
ENSG00000183255	0.016842568
ENSG00000076984	0.254669651
ENSG00000086712	0.068191268
ENSG00000077549	0.053570401
ENSG00000134086	-0.05192599
ENSG00000269714	-0.017827512
ENSG00000175395	0.006324425
ENSG00000104946	0.194445452
ENSG00000175390	0.012835512
ENSG00000107625	-0.107229571
ENSG00000262947	0.102411491
ENSG00000265666	0.316845915
ENSG00000228300	0.6290423
ENSG00000132676	0.009404452
ENSG00000164045	0.096542884
ENSG00000103994	-0.072942149
ENSG00000103995	-0.014045859
ENSG00000260896	0.332063396
ENSG00000124523	-0.107702512
ENSG00000106546	0.028342096
ENSG00000039123	-0.112638604
ENSG00000198088	-0.111508688
ENSG00000198089	0.038652795
ENSG00000106012	0.083929833
ENSG00000132434	0.017349079
ENSG00000261768	0.330510545
ENSG00000058335	0.171247267
ENSG00000198087	-0.075975315
ENSG00000198081	0.028477097
ENSG00000134884	0.080317753
ENSG00000067113	0.114171407
ENSG00000149262	-0.037449454
ENSG00000262499	0.571228728
ENSG00000132436	-0.071694632
ENSG00000155846	0.084866941
ENSG00000231044	0.052040977
ENSG00000155849	0.075852626
ENSG00000111581	0.00659178
ENSG00000175175	-0.067323468
ENSG00000103199	0.07509156
ENSG00000131100	-0.012369424
ENSG00000103197	0.133568048
ENSG00000103194	0.008488048
ENSG00000083097	0.036605695
ENSG00000113721	0.042941481
ENSG00000135373	-0.152501735
ENSG00000123815	0.288923363
ENSG00000056678	0.092094224
ENSG00000273128	0.350817997
ENSG00000110660	0.066769432
ENSG00000140263	0.001226916
ENSG00000160570	0.215041693
ENSG00000140265	-0.1288195
ENSG00000064666	0.142513875
ENSG00000198336	-0.248272908
ENSG00000163075	-0.02991835
ENSG00000251247	-0.305581979
ENSG00000198331	-0.129454011
ENSG00000179715	0.362238388
ENSG00000157911	0.326850995
ENSG00000013563	0.072600569
ENSG00000198339	-0.170543311625
ENSG00000143847	0.214855008
ENSG00000079459	-0.045155674
ENSG00000087448	-0.061509727
ENSG00000180720	0.662688739
ENSG00000173821	-0.009538922
ENSG00000205809	-0.026168725
ENSG00000205808	-0.086104265
ENSG00000107949	-0.109792114
ENSG00000179869	-0.072737955
ENSG00000239618	0.108662989
ENSG00000166938	-0.0088942
ENSG00000169116	-0.020563541
ENSG00000160796	0.221372549
ENSG00000083838	0.003567654
ENSG00000143772	0.032888624
ENSG00000203778	-0.382783486
ENSG00000160799	0.047899308
ENSG00000183283	-0.036019875
ENSG00000183287	-0.049163919
ENSG00000262239	0.048168809
ENSG00000092929	0.239983092
ENSG00000213930	0.221819447
ENSG00000213931	-0.033346879
ENSG00000163219	0.424514238
ENSG00000262234	-0.068407576
ENSG00000144043	-0.051413004
ENSG00000180090	0.235309049
ENSG00000058729	-0.00136041
ENSG00000180096	-0.132945001
ENSG00000179344	0.125792373
ENSG00000225485	0.182979061
ENSG00000180098	0.168683248
ENSG00000118257	-0.282060677
ENSG00000176155	0.120103252
ENSG00000118523	0.041049366
ENSG00000198399	-0.022124143
ENSG00000149657	0.106969711
ENSG00000138829	-0.037533383
ENSG00000144048	-0.040363887
ENSG00000102241	-0.115045823
ENSG00000149308	-0.049646355
ENSG00000156162	-0.249363481
ENSG00000028310	0.083825478
ENSG00000133275	0.399237543
ENSG00000148300	0.05346722
ENSG00000105738	0.166135779
ENSG00000128908	-0.039891967
ENSG00000166224	-0.100926542
ENSG00000148308	0.083732891
ENSG00000095066	0.199031597
ENSG00000105732	0.150089157
ENSG00000100167	0.020220844
ENSG00000135823	-0.046590912
ENSG00000166246	-0.031572308
ENSG00000135821	0.006946288
ENSG00000123106	-0.093552008
ENSG00000135829	-0.061642902
ENSG00000123104	-0.031383931
ENSG00000012211	0.188757101
ENSG00000070476	-0.055557766
ENSG00000078328	0.244740086
ENSG00000215699	-0.081790087
ENSG00000256316	0.114735659
ENSG00000083520	-0.100851015
ENSG00000165912	0.217961018
ENSG00000184178	0.144449456
ENSG00000170791	-0.183271743
ENSG00000165916	-0.008423192
ENSG00000165914	-0.016100965
ENSG00000183117	-0.040270008
ENSG00000063978	-0.002601963
ENSG00000226688	0.113506509
ENSG00000147679	-0.020008535
ENSG00000187156	-0.078666509
ENSG00000127955	-0.02557715
ENSG00000127957	0.157898889
ENSG00000127483	-0.006181254
ENSG00000127952	-0.104108345
ENSG00000127481	-0.020244916
ENSG00000148834	-0.002077899
ENSG00000166228	0.156667068
ENSG00000131747	-0.122563354
ENSG00000166793	0.264704624
ENSG00000166794	0.03440529
ENSG00000147592	0.054608529
ENSG00000166796	-0.63845404
ENSG00000166068	-0.120422642
ENSG00000268895	-0.053704562
ENSG00000114841	0.00328966
ENSG00000244119	0.005917354
ENSG00000235437	0.160748797
ENSG00000090621	0.008749107
ENSG00000229084	-0.206637245
ENSG00000173258	-0.143534784
ENSG00000215522	0.153636087
ENSG00000260565	0.133767095
ENSG00000233348	0.142702883
ENSG00000115464	-0.132350531
ENSG00000115461	0.027597714
ENSG00000099994	0.55821492
ENSG00000141994	0.41676941
ENSG00000071073	-0.050994831
ENSG00000115468	0.480580692
ENSG00000119698	0.072236637
ENSG00000119699	-0.022894737
ENSG00000116161	0.024597574
ENSG00000168994	0.236551739
ENSG00000112110	-0.003241072
ENSG00000206053	-0.034301497
ENSG00000206052	-0.230630992
ENSG00000074935	-0.050777352
ENSG00000020577	0.004641498
ENSG00000112118	-0.03257949
ENSG00000197124	-0.007165019
ENSG00000271091	-0.090979949
ENSG00000268762	-0.197797603
ENSG00000108278	-0.058719517
ENSG00000268760	-0.089397949
ENSG00000268767	-0.132194378
ENSG00000108272	0.073382111
ENSG00000197122	0.072435716
ENSG00000108270	0.046517578
ENSG00000268768	0.229537673
ENSG00000160293	0.01257088
ENSG00000204387	-0.012718383
ENSG00000204386	0.063117921
ENSG00000132323	-0.002582997
ENSG00000021776	-0.046963479
ENSG00000204381	0.008263786
ENSG00000270410	0.145347597
ENSG00000204389	0.0182663585
ENSG00000204388	0.0182663585
ENSG00000101290	-0.023789288
ENSG00000101745	-0.014314233
ENSG00000154144	0.061440859
ENSG00000154146	0.486983563
ENSG00000272670	-0.509685955
ENSG00000170647	-0.409473467
ENSG00000101654	-0.13424884
ENSG00000272674	-0.105867455
ENSG00000160233	0.325708934
ENSG00000150394	-0.040003261
ENSG00000104714	0.256476148
ENSG00000128965	0.178273975
ENSG00000147601	-0.018560654
ENSG00000236088	-0.069865906
ENSG00000182287	-0.021580189
ENSG00000120328	-0.048340977
ENSG00000260150	-0.050894034
ENSG00000178502	-0.089869809
ENSG00000185420	-0.014960883
ENSG00000110400	0.145039088
ENSG00000245571	-0.044479131
ENSG00000129757	0.475708159
ENSG00000165264	-0.110166636
ENSG00000010219	0.020307405
ENSG00000154727	-0.080801695
ENSG00000101126	-0.07742025
ENSG00000154721	-0.020817043
ENSG00000154723	0.036118293
ENSG00000135521	0.007709562
ENSG00000174705	0.006268103
ENSG00000261509	-0.221968497
ENSG00000125888	0.0
ENSG00000165898	0.09554216
ENSG00000164796	0.077435714
ENSG00000234771	0.112673727
ENSG00000239282	0.232108579
ENSG00000130193	0.201951204
ENSG00000158019	-0.060667355
ENSG00000117691	0.044338739
ENSG00000122550	-0.08201162
ENSG00000117697	-0.108226317
ENSG00000006695	0.067982065
ENSG00000173757	-0.013628622
ENSG00000140015	-0.418173249
ENSG00000129282	0.282184587
ENSG00000185621	-0.307383072
ENSG00000125089	0.197040444
ENSG00000213699	0.04839137
ENSG00000004838	-0.225027833
ENSG00000213694	0.077923446
ENSG00000171307	0.098803322
ENSG00000233621	0.252757874
ENSG00000213693	0.065169653
ENSG00000086544	-0.014297538
ENSG00000076067	-0.018689521
ENSG00000163900	0.036268947
ENSG00000106436	-0.209321821
ENSG00000058262	0.063288867
ENSG00000124635	0.136413837
ENSG00000079841	-0.009808419
ENSG00000075568	-0.023556698
ENSG00000147382	0.153711073
ENSG00000168264	-0.038079798
ENSG00000087077	0.221354314
ENSG00000261577	0.290579395
ENSG00000168268	0.086615174
ENSG00000164136	-0.061893881
ENSG00000273259	-0.436128382
ENSG00000164134	-0.040841506
ENSG00000261579	0.144652078
ENSG00000106714	-0.078776783
ENSG00000269382	-0.011613048
ENSG00000269380	0.053711466
ENSG00000269386	0.811757012
ENSG00000269384	-0.047926215
ENSG00000262621	0.207709674
ENSG00000185624	0.078425143
ENSG00000197302	-0.008723303
ENSG00000171735	0.089802482
ENSG00000023608	-0.066451394
ENSG00000169429	0.020007062
ENSG00000176700	-0.12209784
ENSG00000012779	0.240439309
ENSG00000123485	-0.084261667
ENSG00000155099	-0.021363905
ENSG00000125629	-0.225893821
ENSG00000170425	-0.148563244
ENSG00000170421	0.145325152
ENSG00000273337	0.289615143
ENSG00000144959	-0.042569247
ENSG00000128159	0.166465391
ENSG00000156398	0.220892719
ENSG00000198431	-0.029118335
ENSG00000171084	0.187716319
ENSG00000197162	0.025898702
ENSG00000203993	0.271010089
ENSG00000234487	0.271790346
ENSG00000124688	-0.063758653
ENSG00000068394	-0.014422018
ENSG00000169564	0.038952994
ENSG00000176834	-0.162108596
ENSG00000230254	0.013896554
ENSG00000136830	0.070404103
ENSG00000243335	-0.0271703565
ENSG00000204815	-0.053871988
ENSG00000178752	-0.023833044
ENSG00000204540	0.042974759
ENSG00000204542	0.025150684
ENSG00000134697	-0.058635869
ENSG00000259980	-0.079735322
ENSG00000007255	0.235467799
ENSG00000143093	-0.038622078
ENSG00000266241	-0.088698567
ENSG00000110888	0.01460253
ENSG00000134698	-0.100432595
ENSG00000159592	-0.076432737
ENSG00000108861	-0.032545112
ENSG00000260716	0.514886745
ENSG00000204604	-0.014147881
ENSG00000149090	0.095533466
ENSG00000236393	0.101458491
ENSG00000143891	0.3550874
ENSG00000104412	-0.07498891
ENSG00000071246	0.116769553
ENSG00000035115	0.068877543
ENSG00000071242	0.055408391
ENSG00000071243	-0.207292863
ENSG00000175611	0.038015211
ENSG00000130508	0.080131582
ENSG00000181315	-0.06547342
ENSG00000105926	-0.111698519
ENSG00000199744	-0.15528781
ENSG00000105928	0.048383202
ENSG00000164107	-0.213325273
ENSG00000104626	-0.148372172
ENSG00000132849	0.031271825
ENSG00000132669	-0.026360588
ENSG00000003400	0.364388587
ENSG00000132664	-0.135257899
ENSG00000132842	-0.039436225
ENSG00000132661	0.098181105
ENSG00000132846	-0.005234801
ENSG00000145335	-0.042242643
ENSG00000177614	0.168192403
ENSG00000119596	0.001991641
ENSG00000163689	-0.157332683
ENSG00000145332	-0.085322722
ENSG00000163684	-0.133704623
ENSG00000070540	0.101067866
ENSG00000163686	0.155482979
ENSG00000015568	-0.344992967
ENSG00000119599	-0.031342249
ENSG00000266658	1.180161449
ENSG00000163682	0.025752746
ENSG00000163683	-0.005353722
ENSG00000148841	-0.024960531
ENSG00000148840	0.100878911
ENSG00000148843	-0.016505953
ENSG00000148842	-0.062178854
ENSG00000205634	-0.065534589
ENSG00000148848	-0.04435709
ENSG00000179083	-0.190887473
ENSG00000139675	-0.013522356
ENSG00000142327	0.222947129
ENSG00000135124	0.122101642
ENSG00000066136	0.21133876
ENSG00000162620	-0.026460985
ENSG00000162623	-0.0873505
ENSG00000066135	-0.019077382
ENSG00000188706	0.077240346
ENSG00000185963	0.063431807
ENSG00000233280	-0.129776186
ENSG00000136161	-0.309879977
ENSG00000165071	-0.194893054
ENSG00000184619	-0.200914715
ENSG00000165072	0.093544578
ENSG00000136699	0.122446687
ENSG00000136169	-0.037703785
ENSG00000115875	-0.07126535
ENSG00000184611	0.564852469
ENSG00000184613	-0.072146235
ENSG00000163536	-0.287172997
ENSG00000154553	-0.001488145
ENSG00000183495	0.110075734
ENSG00000163535	-0.143283508
ENSG00000169905	-0.079763302
ENSG00000163530	0.047186021
ENSG00000163531	0.042389471
ENSG00000169908	-0.1224869
ENSG00000069849	-0.120747022
ENSG00000089902	-0.013020444
ENSG00000163539	-0.131960954
ENSG00000180287	-0.221795538
ENSG00000127564	0.437528808
ENSG00000179886	0.436140879
ENSG00000127561	0.151128751
ENSG00000136319	-0.122417483
ENSG00000205559	0.013265769
ENSG00000179889	-0.078456777
ENSG00000263069	-0.19581001
ENSG00000025796	-0.02494097
ENSG00000070047	0.366536137
ENSG00000133740	-0.237668102
ENSG00000263067	0.12439073
ENSG00000114473	0.033631116
ENSG00000159167	0.011186992
ENSG00000090339	-0.264599616
ENSG00000238795	-0.369712948
ENSG00000148943	-0.146436142
ENSG00000138036	-0.18170631
ENSG00000138035	-0.02358283
ENSG00000138032	-0.144600017
ENSG00000138031	0.102347787
ENSG00000138030	0.021326512
ENSG00000138780	-0.070699588
ENSG00000138785	-0.047468629
ENSG00000128713	0.13927561
ENSG00000014164	0.398192972
ENSG00000166479	-0.148173139
ENSG00000058453	0.722397045
ENSG00000166477	-0.109821648
ENSG00000166471	-0.07348152
ENSG00000025423	-0.047993953
ENSG00000166473	-0.023624708
ENSG00000005801	-0.043342163
ENSG00000139921	-0.162292313
ENSG00000139926	-0.13200746
ENSG00000132613	0.244683705
ENSG00000182087	0.394851221
ENSG00000157600	-0.052136363
ENSG00000229214	-0.305313164
ENSG00000229215	0.114095376
ENSG00000157353	0.117596607
ENSG00000249592	-0.082772454
ENSG00000233750	0.217122253
ENSG00000158966	-0.153577128
ENSG00000224531	-0.130974448
ENSG00000229817	-0.073368907
ENSG00000154803	0.00518694
ENSG00000196792	-0.086425546
ENSG00000196821	-0.066454371
ENSG00000000457	0.016852823
ENSG00000196826	-0.246390551
ENSG00000137561	0.040377219
ENSG00000164306	-0.004899292
ENSG00000164307	-0.054300892
ENSG00000164300	-0.051513217
ENSG00000172939	-0.094908501
ENSG00000163681	-0.057280024
ENSG00000172936	-0.01223525
ENSG00000164308	-0.179129618
ENSG00000164309	-0.020614789
ENSG00000172932	0.169861619
ENSG00000100401	0.054974114
ENSG00000128245	-0.020834665
ENSG00000100403	0.130657123
ENSG00000104381	-0.03526459
ENSG00000182722	-0.143187399
ENSG00000159184	0.135899598
ENSG00000102921	-0.107046833
ENSG00000104388	-0.077778255
ENSG00000268377	0.0
ENSG00000268372	0.112956997
ENSG00000228964	0.073670751
ENSG00000126746	0.106596412
ENSG00000126215	0.176727136
ENSG00000126216	-0.05192283
ENSG00000126217	0.204047083
ENSG00000158089	0.20565658
ENSG00000067445	-0.012464051
ENSG00000213047	-0.186251959
ENSG00000233137	-0.100715516
ENSG00000196176	-0.170543311625
ENSG00000196177	0.003174972
ENSG00000121774	0.0104418
ENSG00000121775	0.110224002
ENSG00000125434	-0.276394495
ENSG00000238243	0.13495132
ENSG00000257167	0.14398728
ENSG00000203721	-0.112667646
ENSG00000203722	0.170944826
ENSG00000203724	0.355247306
ENSG00000203727	0.052881264
ENSG00000116754	-0.013444053
ENSG00000182628	-0.125716737
ENSG00000116752	-0.075754326
ENSG00000116750	-0.029292513
ENSG00000182621	-0.012242987
ENSG00000124216	0.254429943
ENSG00000262826	0.025824777
ENSG00000161179	0.336289521
ENSG00000147853	-0.108774988
ENSG00000145882	0.071738425
ENSG00000145833	-0.088723031
ENSG00000165757	-0.021174518
ENSG00000100714	-0.016892462
ENSG00000100241	0.245398481
ENSG00000254852	0.002317182
ENSG00000136536	-0.127795378
ENSG00000147852	-0.155234401
ENSG00000135387	-0.035570031
ENSG00000269773	-0.068136439
ENSG00000185565	-0.030834046
ENSG00000086730	0.070659583
ENSG00000266017	-0.34700781
ENSG00000171222	0.620286308
ENSG00000104967	0.101385076
ENSG00000104964	0.230302359
ENSG00000142185	0.199561253
ENSG00000104960	0.109395898
ENSG00000130038	-0.037303964
ENSG00000231281	0.332283727
ENSG00000231286	0.125792373
ENSG00000166407	-0.115554734
ENSG00000054523	-0.086605649
ENSG00000236949	-0.194749801
ENSG00000151729	-0.016842736
ENSG00000151726	-0.049410747
ENSG00000166401	-0.103759833
ENSG00000223448	0.476007784
ENSG00000156502	-0.010775171
ENSG00000140465	-0.190983777
ENSG00000140464	0.143135505
ENSG00000140463	-0.057534354
ENSG00000145495	-0.043549047
ENSG00000145494	0.165433119
ENSG00000269594	-0.062784584
ENSG00000106524	-0.049648404
ENSG00000269592	0.511769234
ENSG00000008988	0.085799168
ENSG00000264440	-0.382783486
ENSG00000175110	-0.170799828
ENSG00000180448	-0.281120256
ENSG00000175115	0.120451271
ENSG00000180917	-0.094975622
ENSG00000180447	0.167592674
ENSG00000180914	-0.100155371
ENSG00000139318	0.308731389
ENSG00000234549	0.115756988
ENSG00000131127	0.06978218
ENSG00000144711	0.114633108
ENSG00000176293	0.145397899
ENSG00000119514	0.180045775
ENSG00000160226	0.451184265
ENSG00000160223	0.056783031
ENSG00000160221	0.150838911
ENSG00000009954	-0.086551615
ENSG00000089335	-0.143405411
ENSG00000196557	0.298374192
ENSG00000125898	0.430586859
ENSG00000167797	0.314568626
ENSG00000163053	-0.349402672
ENSG00000189420	0.525105035
ENSG00000198355	0.364971716
ENSG00000198356	0.133494681
ENSG00000065518	-0.009328884
ENSG00000110080	0.062486793
ENSG00000240108	0.117820398
ENSG00000167799	0.34213107
ENSG00000111700	-0.118432864
ENSG00000079308	0.021566666
ENSG00000147099	-0.070713128
ENSG00000126247	0.119500819
ENSG00000228794	0.197247547
ENSG00000111707	-0.051173051
ENSG00000087460	0.062149227
ENSG00000151148	0.00180125
ENSG00000263528	0.079575669
ENSG00000111206	0.053059735
ENSG00000012983	-0.055652468
ENSG00000068724	0.167232203
ENSG00000169684	-0.062668991
ENSG00000169682	0.240639486
ENSG00000169683	0.45307938
ENSG00000022840	-0.004647365
ENSG00000111752	0.060469792
ENSG00000125505	0.263048324
ENSG00000088881	0.412768665
ENSG00000261039	-0.26555304
ENSG00000096063	-0.043814807
ENSG00000088888	0.000311489
ENSG00000096060	0.012793557
ENSG00000102007	0.130606364
ENSG00000093010	0.169863912
ENSG00000106031	-0.020582969
ENSG00000146700	0.091959006
ENSG00000213918	-0.101318046
ENSG00000122390	0.207709674
ENSG00000109654	-0.021343124
ENSG00000147642	0.373308132
ENSG00000131781	-0.091552813
ENSG00000123297	0.01116419
ENSG00000197756	0.025330603
ENSG00000131788	0.023772213
ENSG00000016402	-0.003663997
ENSG00000263290	0.069751863
ENSG00000229773	0.17168307
ENSG00000110330	-0.121439942
ENSG00000118507	-0.102208094
ENSG00000118508	-0.102536937
ENSG00000146143	-0.027656892
ENSG00000132471	0.156258664
ENSG00000132470	0.293776479
ENSG00000138802	-0.015244842
ENSG00000137819	-0.160259649
ENSG00000184371	0.167556324
ENSG00000178821	-0.18486821
ENSG00000149679	0.094347983
ENSG00000177842	-0.053399882
ENSG00000214941	-0.047527396
ENSG00000214944	0.034893115
ENSG00000148985	0.084424596
ENSG00000047597	0.053711466
ENSG00000105711	0.210506759
ENSG00000133789	-0.083019462
ENSG00000135801	-0.003792088
ENSG00000138286	0.005064521
ENSG00000142507	0.074283705
ENSG00000166261	-0.068339092
ENSG00000166260	-0.038144702
ENSG00000166263	-0.092129879
ENSG00000166262	0.235342452
ENSG00000012232	0.003390985
ENSG00000157168	-0.018348468
ENSG00000152409	0.062894758
ENSG00000223814	0.210488606
ENSG00000152404	-0.109170752
ENSG00000152402	-0.240835612
ENSG00000123124	-0.056011158
ENSG00000164022	-0.134137749
ENSG00000078304	-0.013380316
ENSG00000134265	-0.006158755
ENSG00000236753	-0.071187443
ENSG00000243811	-0.259799749
ENSG00000113140	-0.014866547
ENSG00000132781	0.195977196
ENSG00000132780	-0.038848154
ENSG00000003096	-0.388677632
ENSG00000181472	0.058007943
ENSG00000184117	0.042134408
ENSG00000167792	0.034445297
ENSG00000168228	-0.192231358
ENSG00000163947	-0.096030323
ENSG00000163946	-0.144794194
ENSG00000163945	-0.037276787
ENSG00000168556	-0.001671674
ENSG00000066279	-0.090929913
ENSG00000063046	-0.038357837
ENSG00000172725	0.34130837
ENSG00000131409	0.613882106
ENSG00000173418	-0.034547867
ENSG00000172239	-0.024047986
ENSG00000166046	0.058987707
ENSG00000188112	0.306445481
ENSG00000162542	0.156664205
ENSG00000162543	0.513067286
ENSG00000114867	0.057462916
ENSG00000265843	0.201254997
ENSG00000114861	0.035876573
ENSG00000268569	0.056159904
ENSG00000049883	-0.032421389
ENSG00000227398	0.179546422
ENSG00000186847	0.018282971
ENSG00000260502	0.196382764
ENSG00000260501	-0.0816176025
ENSG00000049860	0.011343843
ENSG00000182263	-0.035032618
ENSG00000260508	-0.032882546
ENSG00000015171	-0.050894034
ENSG00000204019	-0.419616747
ENSG00000169122	0.162392767
ENSG00000134057	-0.093023237
ENSG00000051128	0.348801853
ENSG00000141499	-0.091664594
ENSG00000216895	0.611987638
ENSG00000133256	-0.318828655
ENSG00000066739	-0.104124621
ENSG00000071054	-0.056214802
ENSG00000133250	0.613060772
ENSG00000155657	0.598696087
ENSG00000160310	0.057123314
ENSG00000112425	-0.161284752
ENSG00000188747	0.387524112
ENSG00000162231	-0.045024055
ENSG00000268740	0.124037758
ENSG00000074266	-0.098708062
ENSG00000108294	0.030431796
ENSG00000108296	0.017003783
ENSG00000163719	-0.121699087
ENSG00000108292	0.098107939
ENSG00000049089	0.349320905
ENSG00000108298	0.027699962
ENSG00000154781	-0.059181965
ENSG00000188211	-0.03124181
ENSG00000165792	-0.022050436
ENSG00000073905	0.029946081
ENSG00000254087	-0.034591709
ENSG00000154122	0.044152598
ENSG00000154127	0.064233007
ENSG00000154124	-0.077482858
ENSG00000137959	0.480350034
ENSG00000272695	0.037380197
ENSG00000137776	-0.02617418
ENSG00000137770	-0.066441596
ENSG00000148180	0.158675567
ENSG00000137955	-0.035881563
ENSG00000145088	0.538333037
ENSG00000148187	-0.023602314
ENSG00000130204	0.169341048
ENSG00000271342	-0.138069991
ENSG00000130202	0.207162703
ENSG00000011275	0.088546985
ENSG00000157837	0.036979713
ENSG00000157833	0.101637128
ENSG00000099889	0.347077907
ENSG00000168522	-0.1150142
ENSG00000160051	-0.051732247
ENSG00000165240	-0.10567777
ENSG00000245556	-0.141175219
ENSG00000165244	0.005934671
ENSG00000245552	0.279458682
ENSG00000010278	-0.009507197
ENSG00000167632	0.190319238
ENSG00000196368	-0.11952635
ENSG00000196363	0.025036313
ENSG00000196367	0.016704127
ENSG00000196365	0.180067664
ENSG00000026652	-0.089694233
ENSG00000181894	0.082642076
ENSG00000234840	0.00343605
ENSG00000234846	0.063117921
ENSG00000112139	0.275208396
ENSG00000112137	-0.62699905
ENSG00000116106	0.060657029
ENSG00000267993	0.072600569
ENSG00000127603	-0.07960802
ENSG00000179523	-0.136103471
ENSG00000161091	0.347309109
ENSG00000161542	-0.050777163
ENSG00000179526	0.195754166
ENSG00000161544	0.315253344
ENSG00000236575	-0.232487358
ENSG00000113552	-0.001958157
ENSG00000179528	0.395123154
ENSG00000111816	0.056205353
ENSG00000042088	-0.021464459
ENSG00000111817	-0.034784703
ENSG00000141560	0.1295711
ENSG00000118058	-0.073606824
ENSG00000119812	-0.043724944
ENSG00000124275	-0.110438785
ENSG00000213676	0.099416587
ENSG00000183723	-0.116048739
ENSG00000183722	-0.049408659
ENSG00000213672	0.204285298
ENSG00000019186	0.011554425
ENSG00000250251	0.802567771
ENSG00000159579	-0.089081722
ENSG00000100099	-0.029296448
ENSG00000100092	0.214996627
ENSG00000100097	0.084479958
ENSG00000104774	0.149508613
ENSG00000103275	0.097947375
ENSG00000103274	0.146040321
ENSG00000117410	0.056659947
ENSG00000117411	0.213604744
ENSG00000117419	-0.022167542
ENSG00000253506	0.429870866
ENSG00000152240	-0.013200874
ENSG00000152242	-0.080507466
ENSG00000196588	0.209499859
ENSG00000196586	-0.043892
ENSG00000196584	0.220530537
ENSG00000273273	0.209216483
ENSG00000164118	-0.096938812
ENSG00000158555	0.052533776
ENSG00000104723	-0.110190981
ENSG00000266173	0.053390717
ENSG00000106733	-0.032849249
ENSG00000164111	-0.060287155
ENSG00000144802	-0.056633667
ENSG00000178385	0.127056578
ENSG00000181274	-0.073440002
ENSG00000164117	0.041298498
ENSG00000178386	-0.144595225
ENSG00000171867	-0.042944882
ENSG00000171714	-0.283891535
ENSG00000171865	0.032603595
ENSG00000171864	0.294101126
ENSG00000171863	0.003973327
ENSG00000159792	0.046082863
ENSG00000171861	-0.134887142
ENSG00000171860	0.250948211
ENSG00000197361	0.403158727
ENSG00000197362	0.29519365
ENSG00000197363	0.491464584
ENSG00000041880	0.094503268
ENSG00000176720	0.118223743
ENSG00000151575	-0.009490731
ENSG00000160949	0.514886745
ENSG00000140694	0.004029425
ENSG00000103018	-0.048673277
ENSG00000140691	0.275985125
ENSG00000273310	-0.018815413
ENSG00000273311	-0.136022049
ENSG00000273316	0.263048324
ENSG00000273315	0.350817997
ENSG00000112208	-0.088268437
ENSG00000083093	0.040797423
ENSG00000069702	-0.138558749
ENSG00000174989	-0.068399675
ENSG00000198185	-0.02265704
ENSG00000134326	0.006283718
ENSG00000134324	-0.026036565
ENSG00000134323	0.099870794
ENSG00000134453	-0.00040491
ENSG00000143252	-0.087126983
ENSG00000198189	-0.143281141
ENSG00000143258	0.08432244
ENSG00000105258	0.291550751
ENSG00000256628	0.556556697
ENSG00000161326	0.028320813
ENSG00000116273	0.028011897
ENSG00000172059	-0.093017157
ENSG00000176853	-0.15848475
ENSG00000169548	-0.100895451
ENSG00000243649	0.163720639
ENSG00000160058	-0.005732348
ENSG00000215048	0.147357814
ENSG00000123607	-0.1398011235
ENSG00000160055	0.058014567
ENSG00000243317	-0.072136723
ENSG00000083750	0.028688781
ENSG00000160050	-0.127456547
ENSG00000243646	0.020873459
ENSG00000215041	0.23491658
ENSG00000204839	0.403335647
ENSG00000181649	0.782086421
ENSG00000273195	0.092092897
ENSG00000072415	-0.100926697
ENSG00000262145	-0.024058544
ENSG00000269900	-0.554475233
ENSG00000065183	-0.175183079
ENSG00000269904	-0.785710412
ENSG00000197989	0.17864607
ENSG00000186020	-0.191720954
ENSG00000262029	-0.070069156
ENSG00000262024	0.005679877
ENSG00000168769	-0.110341717
ENSG00000262022	-0.140646324
ENSG00000175581	-0.083001108
ENSG00000197982	0.192689353
ENSG00000212232	0.008319834
ENSG00000131469	0.038807077
ENSG00000105255	0.153014015
ENSG00000104728	-0.000739542
ENSG00000183760	-0.003258113
ENSG00000108840	0.162334418
ENSG00000108846	0.253399422
ENSG00000260770	0.066440414
ENSG00000108848	-0.027622562
ENSG00000144867	-0.060511669
ENSG00000106991	0.005309956
ENSG00000106993	-0.047718722
ENSG00000106992	0.000349923
ENSG00000120519	-0.060349711
ENSG00000177981	-0.052935726
ENSG00000165304	-0.060446297
ENSG00000120837	-0.197658088
ENSG00000175634	0.17687459
ENSG00000105948	-0.197560122
ENSG00000120832	0.25601846
ENSG00000120833	0.071301949
ENSG00000135324	0.096624555
ENSG00000115128	0.041560601
ENSG00000147400	-0.061916034
ENSG00000185189	0.08825649
ENSG00000147403	-0.131258133
ENSG00000185187	0.248475088
ENSG00000131669	0.099929663
ENSG00000214447	-0.293666226
ENSG00000225077	-0.389956431
ENSG00000132646	0.001978757
ENSG00000221974	0.093791544
ENSG00000226257	0.033149568
ENSG00000184588	0.062172543
ENSG00000132640	-0.081028199
ENSG00000132313	-0.058096157
ENSG00000184584	0.018695473
ENSG00000248092	-0.09060041
ENSG00000177181	0.026641317
